Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript
Monte Carlo Beeline 2,Monte Carlo Beeline 3,Two,Normal,54,340628,78,20C 13A G 16B 18A G 6C 12C G 1D 13D G 17D 18C G 6D 17B G 12A 7D G 12D 8D G 4A 5D G 5A 4C G 9D 14B G 19C 17C G 10C 4B G 11A 15C G 1B 11C G 2B 7C G 2A 3D G 3B 10D G
Monte Carlo Beeline 2,Tile Skipper,One,Normal,51,47457,39,10D 20D G 6B 20A G 2B 6C G 1A 17B G 14A 2D G 2C 3A G 5A 5B G 3B 8D G 13D 1B G 3C 4D G 9D 4B G 4C 18C G 16D 5D G 8A 4A G 7A 9A G 9C 11C G 12D 9B G
Monte Carlo Tree Search,Monte Carlo Beeline 2,One,Normal,69,404954,46,12C 19B G 10D 1B G 2A 1A G 17A 5C G 18D 12A G 8A 17C G 14B 18A G 5B 6C G 4C 6A G 4B 6D G 5C 13D G 13A 18C G 4A 14D G 9A 13B G 17D 14C G 11C 5C G 11B 12D G 7B 3C G 3D 7A G 7A 11D G 3D 5B G 1A 5A G 2C 9A G
Monte Carlo Beeline 2,Monte Carlo Tree Search,Two,Normal,60,407016,37,10B 3C G 11B 5B G 3A 5A G 16D 4C G 4B 4A G 1A 17A G 12A 5D G 5A 5C G 17B 3D G 17D 2C G 13A 12B G 8C 16B G 7A 7D G 11D 18A G 19C 17C G 8A 14D G 9B 3D G 11D 6C G 13A 8A G 1D 6C G
Monte Carlo Tree Search,Deep Beeline,One,Normal,57,188506,18,5C 9A G 14D 19D G 7A 7D G 4B 1C G 17C 4A G 1B 19C G 7B 2D G 18D 18A G 1A 10B G 2B 3A G 18B 14B G 11B 7B G 1C 11A G 15C 14C G 15B 3D G 2A 11D G 18C 3D G 16B 16D G 12C 13D G
Monte Carlo Beeline 2,Kitty Corner,One,Normal,51,39837,11,3D 10A G 5A 1C G 13A 1A G 2A 17B G 7D 7A G 12A 2B G 19C 10B G 1D 18A G 17C 12D G 10C 12C G 6C 5D G 10B 11C G 16D 12A G 20D 15A G 11A 12A G 20A 11D G 9A 1D G
Barricade,Monte Carlo Tree Search,Two,Normal,60,195576,30,8C 18B G 5C 5A G 10D 14B G 16A 1D G 14A 9B G 1A 1B G 1C 6A G 5D 10C G 4C 18A G 6B 11D G 15C 4D G 17D 18D G 19C 14B G 12D 9C G 13A 5C G 1A 10A G 4A 13D G 5D 12A G 11A 6D G 16C 15D G
Monte Carlo Tree Search,Random,One,Normal,48,147016,66,17C 5B G 14B 19B G 7D 19D G 10D 3A G 2A 18D G 2C 9B G 19C 4B G 20B 20C G 16B 9D G 1D 11B G 12C 13B G 4D 7D G 9B 5B G 14B 6A G 18B 2C G 13B 17B G
Monte Carlo Beeline 3,Barricade,One,Normal,60,166975,46,12C 5D G 12A 3A G 5A 3B G 3C 4A G 16B 3D G 4B 9A G 16C 4C G 17A 16D G 13A 13D G 18C 19A G 18B 10D G 1D 18D G 13C 18A G 14D 19C G 6C 19B G 19D 11B G 20D 12A G 3C 19A G 6A 8D G 2C 6D G
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,81,546105,38,10C 11D G 3D 3B G 19A 14A G 19D 20C G 8D 15D G 17D 13D G 3A 3C G 7A 15A G 19B 9C G 13A 4A G 18D 15B G 8B 9B G 6A 6B G 13C 9A G 6C 17B G 19D 19A G 20A 15C G 19D 10D G 15A 15B G 10B 19C G 15A 11D G 8B 20A G 15A 16C G 6B 15A G 15A 14D G 15D 9B G 19C 6B G
Monte Carlo Beeline 1,Monte Carlo Tree Search,Two,Normal,84,291181,58,15C 17A G 7C 7B G 9D 11C G 2B 8C G 8A 9A G 4C 12A G 11B 9C G 19A 13A G 9B 14B G 19C 14D G 14C 14A G 7D 10C G 5C 20C G 13C 13D G 6C 2A G 18B 6A G 6D 17B G 11C 10A G 10B 18D G 16A 5A G 9D 5D G 17A 11B G 9D 4D G 1B 9D G 9D 14B G 18D 3A G 7B 18B G 17A 9B G
Monte Carlo Tree Search,Tile Skipper,One,Normal,45,133763,0,1A 20D G 6B 10C G 14D 6C G 5C 5A G 18A 5B G 2B 17A G 7D 2C G 3B 12D G 18B 2A G 3C 9B G 1A 4B G 4C 14C G 17D 7A G 7B 5D G 10C 8D G
Monte Carlo Beeline 3,Monte Carlo Beeline 1,One,Normal,66,208839,35,9D 12B G 16A 17C G 8B 17D G 8A 13D G 5C 13A G 19A 8C G 13C 18C G 18A 12C G 6A 11D G 6D 7C G 1C 9B G 2D 11A G 7A 2D G 15C 3D G 15D 19D G 13B 3A G 10B 20B G 2A 3B G 10D 2B G 2B 15B G 7C 2B G 7D 11C G
Monte Carlo Tree Search,Kitty Corner,One,Normal,51,156197,67,17D 11A G 6A 2C G 1B 1A G 5A 5D G 8B 4A G 9A 4B G 19A 6D G 5B 15C G 2D 4C G 4D 3C G 9D 1C G 1C 14B G 14A 8C G 4A 16B G 18B 20C G 5C 18A G 10C 20D G
